24	3	9.074549	5.062857	-4.598720	-0.692641	7.107720
24	3	9.074549	2.949287	-4.769384	4.038610	3.866962
25	1	6.458595	-0.123218	5.374008	-6.227447	5.935781
26	1	6.970974	7.560630	-6.125491	-3.557022	6.228814
27	2	6.996693	-5.843331	1.774107	5.779760	-0.562164
27	2	6.996693	2.237018	3.977615	-1.129175	3.943463
28	1	8.827261	2.398370	-6.443548	6.936491	-0.432234
29	1	6.887492	7.491097	1.210632	-9.206974	7.921048
30	2	8.381287	-7.749354	-1.052456	8.808519	-1.172451
30	2	8.381287	4.741145	-1.759566	1.158587	5.391179
31	1	5.151722	6.378713	-3.630705	-7.564473	6.563715
32	1	6.136958	4.343466	-2.163894	-1.791756	5.090897
33	1	6.990829	6.140686	-5.695470	-2.751698	9.020749
34	1	6.212732	-12.966292	5.095682	6.085502	1.146429
35	3	3.449659	1.925520	4.210096	-0.997914	6.848738
35	3	3.449659	-5.492580	6.142748	2.578742	6.685610
35	3	3.449659	-6.570655	-0.234867	5.664002	1.138355
36	1	5.330694	-11.210718	0.669840	5.125152	-0.636092
37	1	6.743206	3.234204	-5.661649	-4.820603	9.178386
38	2	6.620895	-7.370847	-0.727461	7.773715	-1.340797
38	2	6.620895	2.483193	-2.081826	1.195210	4.926443
39	2	7.164801	5.749523	-2.292240	-2.776499	8.935696
39	2	7.164801	-5.355587	-3.760822	6.548745	2.880054
40	1	6.423980	-7.698542	-1.410756	6.221462	1.924533
41	2	4.035182	-8.967129	-2.889287	5.466241	2.176040
41	2	4.035182	-11.034980	3.085516	1.374624	6.783316
42	1	5.611656	8.103806	-3.729157	1.865116	-1.102833
43	1	6.433466	6.844311	0.604663	-0.747365	6.055302
44	2	7.091582	-4.039589	0.455511	5.823432	1.392172
44	2	7.091582	4.765122	-0.577785	-3.532392	6.481137
45	1	6.593531	-13.834456	4.377643	8.162226	0.883715
46	1	7.733930	7.470570	-8.793603	-1.307426	4.718648
47	2	8.256565	-0.332510	-1.528552	7.713551	0.102810
47	2	8.256565	6.496975	-2.663411	-1.193515	6.234622
48	1	8.980366	7.468825	-8.926942	-1.655329	4.346408
49	2	6.142697	2.173968	-6.827390	-4.175834	3.942182
49	2	6.142697	-3.248174	-4.018818	2.200823	3.436605
50	1	0.815888	-4.875518	0.315262	8.380896	-0.488560
51	2	5.399056	-12.772691	0.969376	8.306009	1.272392
51	2	5.399056	3.480473	-3.090596	1.215833	6.258061
52	2	5.002302	-7.489913	1.092490	4.591203	-2.629864
52	2	5.002302	2.767614	-3.870023	2.019582	1.836540
53	2	6.976019	-5.567223	-1.671992	6.340044	-0.747409
53	2	6.976019	2.771821	-3.916751	-2.459973	5.367615
54	1	8.973083	7.318430	-4.101252	-4.092995	7.487900
55	2	8.520037	-1.810430	-3.325552	5.641619	4.477015
55	2	8.520037	-6.249833	-3.468795	5.701048	4.434383
56	3	6.395960	-5.273163	5.046763	-0.594274	6.246025
56	3	6.395960	-7.020395	-0.050803	5.043689	2.144709
56	3	6.395960	2.585969	-1.222144	-3.091490	6.256605
57	1	7.276996	6.636326	-5.183834	1.320207	4.325534
58	1	5.538556	-14.996154	1.622390	9.600415	1.200073
59	1	5.927323	-13.008912	7.571792	6.516870	2.437023
60	1	6.885654	7.525492	-0.471179	-0.417386	6.102101
61	2	6.635317	3.554553	1.039308	-3.765939	5.906599
61	2	6.635317	-5.168086	-1.248060	5.838594	1.609262
62	2	7.217076	1.814184	-4.502539	6.493802	-0.230926
62	2	7.217076	-5.543035	1.417941	7.737348	-0.236822
63	2	6.873983	-8.251003	0.634904	6.126429	2.090575
63	2	6.873983	3.686879	-0.256915	-0.061393	6.199005
64	1	7.058040	4.175964	-4.978624	-3.179156	6.123196
65	3	7.551278	6.197341	-0.007963	-4.550064	9.033207
65	3	7.551278	-10.796995	3.708985	6.470748	4.483235
65	3	7.551278	-6.378550	3.718471	1.333620	9.013573
66	1	3.512065	-9.264214	0.820202	8.626054	-0.386402
67	1	4.594954	-5.579490	0.161085	8.258199	-2.886823
68	1	7.764841	6.315285	-6.863468	-0.486801	5.471239
69	1	6.145052	-14.679745	4.963190	5.502296	4.206966
70	1	6.999870	3.435328	1.677575	-1.250768	6.811648
71	2	8.285679	-3.169655	-4.469979	8.181804	0.137464
71	2	8.285679	2.994150	-3.432690	0.702081	6.377818
72	2	6.304866	-3.703447	0.643422	6.364446	0.078832
72	2	6.304866	1.897063	1.632109	0.312146	6.352076
73	2	6.046611	-3.882511	0.270024	7.434848	0.149197
73	2	6.046611	3.457167	-0.301321	1.530310	6.566989
74	4	6.555566	-4.509702	-0.074799	5.891551	2.626910
74	4	6.555566	5.528880	-0.815448	-0.578950	7.489527
74	4	6.555566	-4.317487	5.565043	1.092045	7.489494
74	4	6.555566	1.931186	-4.561422	4.462235	3.577410
75	2	9.251542	-6.463949	-3.146533	6.221161	-1.458685
75	2	9.251542	5.582720	-1.476871	0.336026	4.799578
76	3	6.822793	4.667258	0.066465	-4.349455	7.308534
76	3	6.822793	-7.251665	-1.296079	5.901001	0.801854
76	3	6.822793	-0.430987	-4.496574	5.884843	0.805915
77	1	7.559438	4.838815	-2.660558	-4.020385	7.440790
78	1	5.037785	-19.007045	2.259074	9.049038	1.627877
79	1	5.544881	-11.511727	1.100187	5.950665	-0.520632
80	2	6.483878	-9.637196	2.238978	9.455971	2.360903
80	2	6.483878	5.789618	0.427077	-0.042003	8.727175
81	3	9.496489	-6.507349	-2.451664	6.642600	1.462938
81	3	9.496489	-0.013415	-2.644914	3.267775	3.155008
81	3	9.496489	5.104710	-5.346402	-5.354475	7.299303
82	1	8.224147	2.448198	1.558166	-1.241863	6.535499
83	2	8.547646	7.288597	-6.777145	-3.628889	9.216712
83	2	8.547646	-3.777193	-1.353883	4.159745	5.480098
84	2	8.219411	-6.023124	0.201940	6.256021	1.756151
84	2	8.219411	6.436618	-3.824685	-4.716677	7.863874
85	1	9.310751	7.099646	-10.503617	0.815977	2.332995
86	1	4.286630	-7.111765	1.448476	6.742879	-0.771668
87	1	6.320800	-5.737321	-5.739958	6.517592	-2.897366
88	2	3.919208	-4.858486	0.066457	3.105856	1.706471
88	2	3.919208	1.337949	-3.849798	-3.251458	4.650412
89	2	4.585635	-5.789320	-0.395929	4.555114	2.648850
89	2	4.585635	4.444603	-1.980722	-2.117457	6.360864
90	2	5.375568	-9.438568	0.905295	6.310236	1.138219
90	2	5.375568	0.964952	1.773037	1.648656	6.128124
91	3	7.488127	6.897094	-0.267680	-5.630586	9.008352
91	3	7.488127	-5.861537	4.891654	0.778325	9.005853
91	3	7.488127	-6.273367	0.175604	6.581847	3.136098
92	3	5.455264	-5.437575	6.199495	0.297040	6.147748
92	3	5.455264	-7.703080	1.596092	6.215689	0.851522
92	3	5.455264	3.739638	0.116962	-5.135784	6.180038
93	2	6.884183	7.534915	-5.197045	-0.208980	5.452367
93	2	6.884183	-3.783526	-6.526723	6.281354	-0.622270
94	2	6.659692	-5.461595	5.627148	1.653444	6.702387
94	2	6.659692	1.256037	1.954528	0.004898	6.742169
95	1	7.605031	9.096685	-10.044987	1.587988	3.691235
96	1	5.025970	6.706507	-1.757445	1.965455	4.624865
97	1	3.274135	-13.911748	-0.080205	6.051933	0.858193
98	2	5.819776	-9.248770	6.925158	7.888601	4.990727
98	2	5.819776	6.997962	0.937725	-0.521524	8.258067
99	1	4.489031	-10.180307	-1.420428	6.709149	-0.182309
100	2	5.920196	-5.067495	5.878941	1.256258	6.337645
100	2	5.920196	1.788158	3.128631	-3.527675	6.916101
101	2	5.901324	-7.677733	1.129360	5.980732	-0.006755
101	2	5.901324	2.373452	-1.244953	-0.186223	6.501583
102	3	7.139220	5.829665	-1.766457	-5.474986	6.830547
102	3	7.139220	-6.239257	2.578165	-1.846454	6.830479
102	3	7.139220	-10.515838	1.726151	2.601336	3.513893
103	1	4.139175	-12.894593	6.445762	-2.715184	7.115767
104	3	3.741860	-0.129040	-7.703587	5.336900	2.528063
104	3	3.741860	5.935883	-5.111919	0.168056	6.087267
104	3	3.741860	-5.653012	-2.956740	5.999105	1.493456
105	2	6.573492	-2.317462	3.727732	0.452022	7.247637
105	2	6.573492	4.629473	-2.269296	-4.692442	7.295664
106	1	7.201640	-9.014126	7.448996	1.916019	6.399540
107	3	6.627949	-6.070758	5.051241	0.282557	6.128812
107	3	6.627949	-8.025463	-0.428369	5.876870	0.435972
107	3	6.627949	4.703505	-1.385907	-1.075187	6.130576
108	1	4.581161	-15.127175	2.990893	6.718953	1.163711
109	2	7.278277	4.502154	-6.692586	1.899932	3.195768
109	2	7.278277	-6.573158	-4.321149	5.906738	0.108032
110	3	7.158706	4.195354	1.763504	-3.639960	6.854601
110	3	7.158706	-10.918941	2.816688	6.164872	4.276979
110	3	7.158706	-8.141325	4.709611	1.178973	6.854584
111	2	5.416731	-4.308358	-0.914919	6.559671	1.903906
111	2	5.416731	5.464838	-2.475419	-2.503148	8.225814
112	2	2.718794	-8.222721	0.251580	5.561476	0.314324
112	2	2.718794	3.836891	-5.096612	0.373044	2.740038
113	2	8.011238	1.942142	-6.212906	3.337445	6.329880
113	2	8.011238	-6.778684	-1.493937	5.803710	5.386493
114	2	5.826125	-6.598404	6.301286	-2.673528	7.427120
114	2	5.826125	4.121104	-0.095497	-9.179616	7.495248
115	3	6.665680	4.578013	-5.942855	1.516778	0.079130
115	3	6.665680	4.515232	-2.466316	-4.807045	6.675573
115	3	6.665680	-8.091960	-0.122966	7.873493	0.077888
116	2	5.501853	-14.528365	-0.169137	2.946485	7.215702
116	2	5.501853	-13.316941	-4.826013	6.806966	2.902387
117	1	9.239512	-10.281900	0.335863	7.295170	2.521357
118	1	2.996871	-12.630428	2.988905	6.198278	3.922287
119	1	5.455009	-12.302777	4.402313	4.216796	2.510694
120	1	7.566237	5.893544	-0.062412	-9.993608	9.348702
121	1	7.635645	4.279554	-5.631941	-2.533662	5.538351
122	2	7.822647	6.859959	-2.953413	-2.750889	7.356170
122	2	7.822647	-3.724332	-5.143936	4.566847	2.384437
123	2	7.742448	4.918635	-0.685122	-7.004426	5.735569
123	2	7.742448	-4.131846	3.285919	-0.853638	5.685651
124	1	6.352284	-2.473169	0.130364	8.387225	0.566971
125	3	1.127091	-2.974829	2.369890	0.991508	7.326605
125	3	1.127091	-9.165233	2.518847	6.584783	3.900819
125	3	1.127091	3.272353	-0.902196	-3.160134	8.469287
126	2	6.117636	5.225940	-1.412204	-4.276203	8.250458
126	2	6.117636	-5.380107	1.880517	5.585938	3.640709
127	2	6.558523	-10.203394	2.123067	4.924280	1.480706
127	2	6.558523	2.630490	1.207748	-1.990547	5.362681
128	1	7.850644	8.161193	-3.764699	-8.791240	6.547861
129	2	6.417464	-7.648839	4.620273	6.150395	3.696561
129	2	6.417464	4.507405	2.026852	-1.954838	6.475799
130	3	6.490411	-6.049037	-0.090637	7.559100	1.248711
130	3	6.490411	6.203708	-0.526904	-0.403043	6.972711
130	3	6.490411	5.620268	-4.780485	3.199768	1.430880
131	2	5.977570	-7.029754	3.344191	3.723111	2.785303
131	2	5.977570	2.789115	2.297324	-1.744749	5.998469
132	1	5.120619	2.151954	4.226858	-1.863132	6.920403
133	2	5.281338	-7.148554	2.307284	5.772636	-0.759773
133	2	5.281338	4.920044	-3.598409	0.899187	0.958727
134	4	8.556511	-6.912492	0.005121	4.592964	-0.533707
134	4	8.556511	4.662207	-0.520058	-5.377099	6.023492
134	4	8.556511	-6.360427	4.030184	-1.595102	6.022819
134	4	8.556511	-1.626065	-0.077281	-1.844606	6.023208
135	1	5.531032	-17.329635	5.456656	6.003552	1.743247
136	1	6.772271	6.930544	-1.283688	-0.849232	-1.239329
137	1	6.245494	4.150084	-4.745534	-1.967394	7.840713
138	1	6.758748	2.744958	-1.212869	-4.401607	6.560030
139	1	6.838690	4.931922	-12.266845	4.003740	1.096453
140	3	6.398097	4.020471	2.818300	-6.193349	6.861373
140	3	6.398097	-5.625326	7.329459	0.060068	6.742043
140	3	6.398097	-6.137553	2.675904	5.753784	1.258922
141	1	6.923971	4.430499	-5.851411	-4.691077	7.515960
142	3	7.539317	2.745306	-1.370368	-4.121548	7.384807
142	3	7.539317	-6.134043	-3.237276	7.360124	3.130648
142	3	7.539317	-7.335793	2.939927	1.448579	7.383537
143	2	7.763043	-4.655257	-1.892936	5.772282	0.431100
143	2	7.763043	6.323166	0.945457	-5.369754	6.829949
144	2	7.228677	-6.670097	-1.068917	4.214478	3.504517
144	2	7.228677	4.103332	-0.769828	-4.151619	6.141281
145	3	4.277577	5.156687	-1.938867	-3.353402	7.012090
145	3	4.277577	-7.773249	4.397878	6.849869	3.878393
145	3	4.277577	-3.498482	4.692159	2.002145	6.633982
146	2	4.874296	2.513833	-1.490812	-6.676350	7.646124
146	2	4.874296	-4.573606	5.059569	-1.930757	7.646124
147	2	7.703141	5.897609	-2.662381	0.528014	7.202017
147	2	7.703141	-5.677868	1.592187	5.702081	4.831983
148	1	5.404535	-14.480836	5.289228	6.713758	2.365838
149	1	6.384423	-7.167005	2.033215	7.457030	-0.343846
150	1	8.223887	7.828037	-8.906202	0.184587	7.264900
151	1	9.181393	8.689500	-1.012047	-5.011159	6.870448
152	2	6.383081	-5.388191	-1.233089	5.796634	0.627896
152	2	6.383081	6.982130	-1.323523	-2.143827	3.102736
153	2	6.213847	-4.091395	-0.653755	6.742975	0.522194
153	2	6.213847	4.898963	1.654321	-4.609198	6.761783
154	2	8.739336	-1.545663	-3.493827	4.189819	4.088908
154	2	8.739336	3.392874	-9.129051	-1.376257	5.904132
155	2	9.494054	6.279964	-5.052381	-4.090652	6.764034
155	2	9.494054	-2.969464	-0.906751	4.736377	1.839496
156	2	6.657650	-4.800439	-0.860553	5.743687	-0.333443
156	2	6.657650	3.589722	-0.542008	2.252627	4.753786
157	1	6.368663	6.332887	-1.901116	-2.118635	5.955648
158	1	8.136085	5.366198	-2.549320	-4.958945	6.353475
159	2	5.532523	-15.728825	6.637355	7.231550	4.653405
159	2	5.532523	-11.180402	6.673400	1.187249	7.904910
160	2	7.054804	-9.701609	0.715097	5.984947	2.595991
160	2	7.054804	1.643500	1.655587	-1.135508	6.046191
161	1	7.373940	7.088876	-4.019991	0.790550	1.953189
162	2	6.636556	-9.125934	4.967608	1.838862	7.076126
162	2	6.636556	-10.670741	2.102597	6.791796	2.212108
163	1	3.619156	-5.893424	1.540593	8.302818	-1.986315
164	1	4.941097	3.670443	2.618647	-0.600277	3.993937
165	1	5.404675	-12.873287	-0.249804	6.776234	-0.307326
166	2	4.588050	-9.078770	3.144928	5.327294	2.294747
166	2	4.588050	1.437752	3.136503	-0.841092	8.503235
167	2	5.883947	-10.223563	1.321801	6.817350	-5.390815
167	2	5.883947	1.935508	-3.886416	2.300711	-3.965833
168	1	4.786925	-9.168357	1.898489	6.681038	-0.313895
169	1	8.561607	7.746033	-5.717313	-0.912936	2.977601
170	1	5.954646	6.904821	0.377538	-7.466771	9.721240
171	2	6.909930	2.615716	0.428702	-1.506081	7.266194
171	2	6.909930	-7.359022	2.575026	4.099306	1.343525
172	3	4.794790	-11.416142	3.450336	6.252664	3.228731
172	3	4.794790	-7.687805	5.964239	1.876270	5.405417
172	3	4.794790	2.638978	0.014054	-2.221350	5.709988
173	2	6.723877	-6.894169	3.058020	6.573778	3.516863
173	2	6.723877	7.559296	-2.678929	-1.165211	9.410879
174	2	5.793936	-9.577296	4.280134	6.749274	2.735261
174	2	5.793936	4.300852	-2.272420	-2.468801	8.290958
175	1	7.656084	-3.916759	-7.241724	7.479107	-0.451794
176	1	7.301470	6.861042	-6.319558	1.239422	5.515253
177	1	7.071233	6.523475	-0.532307	-1.518481	7.764078
178	1	8.795562	7.517814	-1.424540	-4.781584	8.127531
179	3	6.334888	6.074938	-2.463614	-5.777663	5.000698
179	3	6.334888	-3.850826	3.296736	-1.051388	5.000696
179	3	6.334888	-3.522512	-1.346616	3.860171	1.111476
180	2	4.500122	6.786522	0.530778	-4.529695	5.731205
180	2	4.500122	-6.865769	4.447849	6.500949	1.793949
181	1	6.296522	-15.928840	3.185236	6.994281	1.248518
182	2	8.056343	8.104850	-1.110798	-5.436047	7.926540
182	2	8.056343	-6.236509	2.474186	6.595610	5.460269
183	3	8.273334	3.929079	-0.149500	-5.922143	5.921714
183	3	8.273334	-9.245071	4.659366	0.573352	5.921357
183	3	8.273334	-7.352794	-0.678359	7.173646	-0.026411
184	2	5.284907	6.334886	-3.872142	-2.726327	7.958263
184	2	5.284907	-4.866893	2.487069	1.574526	7.566542
185	2	8.244818	-9.638312	3.047394	1.624859	7.840018
185	2	8.244818	-10.030439	-2.771559	7.926089	3.306723
186	1	5.509081	-16.464097	5.184749	7.175785	4.629271
187	1	5.771055	4.757384	-5.497903	-6.259517	6.647590
188	2	6.458060	-10.547739	3.676769	6.351377	-2.826668
188	2	6.458060	5.207243	-2.352884	0.369019	1.783713
189	1	7.076334	6.101817	-3.318205	-0.787817	4.710227
190	1	7.664126	8.240133	-1.739178	1.217806	4.585866
191	1	6.759090	5.876155	-4.987851	-0.627094	9.131185
192	2	5.753443	-8.371250	8.452116	3.002501	8.215661
192	2	5.753443	-11.622331	3.080182	5.222973	4.291710
193	2	6.520246	5.556011	0.188597	-10.176262	8.152714
193	2	6.520246	-3.819869	6.824600	-3.870522	8.152683
194	2	6.702016	-5.563185	-0.858863	6.533621	0.369019
194	2	6.702016	0.743212	-5.982543	6.199156	0.376454
195	1	6.525308	-10.694462	1.996582	6.230758	-0.874193
196	2	4.759596	4.426438	-0.763192	-2.914227	4.591986
196	2	4.759596	-5.878394	3.297428	7.698079	1.613493
197	1	7.716757	6.604596	-4.228077	-5.705135	6.928459
198	2	7.251264	1.278386	-13.006134	4.646506	1.823847
198	2	7.251264	-0.241015	-9.227928	6.196270	0.889989
199	4	6.172191	-7.712809	2.129949	5.978447	2.602606
199	4	6.172191	5.370336	0.937528	-1.924481	7.543072
199	4	6.172191	-6.963822	6.545949	-0.137305	7.542912
199	4	6.172191	2.245967	-2.930886	4.782161	2.973713
200	1	6.745251	7.137407	-8.683732	-3.322616	8.645047
201	1	4.305609	-7.719183	6.081946	-2.139187	7.836459
202	2	6.852390	-1.409527	-0.761722	8.018613	2.132819
202	2	6.852390	3.821112	-5.969539	-1.582719	8.017162
203	2	6.572415	-8.373425	3.865309	2.207505	6.238936
203	2	6.572415	3.108552	-1.305997	-1.412391	6.854978
204	1	3.817760	-9.930672	1.578278	6.116590	-0.923057
205	1	6.547038	8.139944	-1.661854	2.130192	1.617263
206	2	6.165132	-5.896418	6.406952	5.643670	3.292731
206	2	6.165132	3.681879	1.525291	-2.973737	7.803620
207	2	7.959777	6.743943	0.224367	-6.283321	7.798049
207	2	7.959777	-4.557089	3.159401	-1.035011	7.787477
208	1	6.673431	-7.877799	2.507685	7.016871	3.569998
209	1	3.129738	-12.831697	7.021149	4.190736	6.352660
210	2	5.551359	-11.108409	4.007826	5.658886	1.022643
210	2	5.551359	-6.675407	6.783848	1.025320	7.175550
211	2	7.773630	6.161835	-0.748706	-2.374941	5.741629
211	2	7.773630	-6.902374	-0.466635	7.406496	0.460281
212	1	5.248881	-5.941944	0.360314	5.663216	-0.733412
213	1	6.518174	8.185745	-1.510698	-7.191356	7.192093
214	1	6.352700	-8.513074	7.405530	2.093205	6.428934
215	1	8.627165	8.850140	-9.680376	-3.279923	7.040336
216	1	6.772917	4.807886	-0.157797	0.428231	5.048594
217	4	7.116150	-0.527867	3.609035	5.676063	4.566800
217	4	7.116150	2.706829	1.665972	5.356614	4.535457
217	4	7.116150	1.408062	2.775299	5.348811	4.635307
217	4	7.116150	5.181879	1.180786	1.389046	7.340628
218	1	8.102997	7.620714	-6.605273	-4.573919	8.554414
219	1	3.690612	-10.522971	-1.245644	7.230212	1.948887
220	2	7.139082	-4.821115	-1.537706	7.396277	0.451003
220	2	7.139082	6.482490	-7.511004	2.556379	0.787374
221	1	7.751795	-7.010394	-0.996179	8.513292	0.022647
222	2	6.290642	-5.922531	1.317538	8.504042	2.050880
222	2	6.290642	6.240102	1.030358	0.625029	6.633235
223	3	7.703459	0.392585	-1.757734	4.072311	2.230446
223	3	7.703459	-10.780280	4.149826	6.347073	2.230327
223	3	7.703459	6.471301	-1.315725	0.717536	6.350293
224	1	4.560034	-12.016618	-1.836976	6.404793	1.488414
225	2	9.088923	-5.216615	-4.306808	7.434210	0.903432
225	2	9.088923	5.574910	-6.979728	-0.551193	6.105358
226	1	7.622479	7.893484	-0.212801	-5.991097	7.793665
227	3	8.767928	-3.690766	5.788058	-1.981126	5.806865
227	3	8.767928	1.190168	0.859170	-8.370100	5.806891
227	3	8.767928	-9.396741	5.630060	4.460793	3.119195
228	2	7.141436	-5.438105	5.164567	0.476385	6.416108
228	2	7.141436	-4.975943	-0.885289	4.720355	1.447041
229	2	6.499628	-6.402373	8.522886	3.530429	5.587774
229	2	6.499628	-7.475585	2.791863	6.092671	1.639567
230	2	7.990923	5.417906	-2.967044	2.538765	4.641088
230	2	7.990923	5.430548	-2.324671	1.051680	6.063482
231	2	6.945937	3.794195	-1.918185	-5.475144	6.981563
231	2	6.945937	-4.335537	2.772221	4.694771	3.095315
232	2	8.037356	-8.131290	-0.514960	4.828782	-1.715722
232	2	8.037356	3.991561	-2.770165	-1.179005	4.387161
233	2	6.509618	-3.504045	-1.027728	6.051784	3.116154
233	2	6.509618	5.554602	-2.895465	-3.599020	8.360502
234	1	6.429026	-9.463478	2.885939	7.297476	1.318252
235	3	7.953519	7.437895	-1.803375	-4.265787	6.524101
235	3	7.953519	-7.926194	0.456471	4.233248	4.558642
235	3	7.953519	-6.718520	1.403110	3.006691	5.881713
236	2	6.666345	3.753080	-5.790540	-3.205450	7.968722
236	2	6.666345	-4.766502	-5.198875	4.985132	4.272838
237	1	6.829283	8.439191	-0.762448	-6.034402	6.405789
238	1	4.976319	-13.298465	7.807383	1.374397	8.697122
239	2	5.485912	-6.422314	-2.482557	7.400144	-0.321972
239	2	5.485912	6.447989	-2.330117	-1.314108	4.003027
240	1	5.152314	-8.973875	6.471522	2.020905	8.101942
241	2	5.618417	7.886955	-1.247622	-0.336293	6.681972
241	2	5.618417	-1.554556	-5.320792	7.440922	1.627779
242	1	5.562694	-7.604469	5.367422	2.456966	7.574165
243	2	6.722842	3.078077	-0.118982	0.542986	4.757661
243	2	6.722842	-3.830602	-0.054084	7.570771	-0.613909
244	2	1.646252	1.468191	0.573296	-4.437926	7.908622
244	2	1.646252	-12.010995	6.468019	0.942075	7.467680
245	1	5.379687	0.397898	3.697900	-2.007916	6.781340
246	2	6.256807	-7.695583	-4.387230	6.509343	-0.352764
246	2	6.256807	4.698304	-6.603809	0.243831	5.805708
247	2	7.210331	-3.824878	3.121231	-0.813170	8.027244
247	2	7.210331	8.028464	-2.591803	-6.111565	8.090221
248	2	7.023747	-2.813499	-1.262696	6.546991	-0.106057
248	2	7.023747	6.586900	-2.679290	-1.106167	5.597160
249	1	5.833780	-12.663422	2.093594	7.160299	2.133915
250	1	4.470209	-12.618430	1.885296	8.363721	-0.909844
251	1	8.353186	8.462170	-4.783127	-1.499921	7.978057
252	3	8.111750	-5.825593	3.673226	2.088087	5.981070
252	3	8.111750	-3.934843	-1.672972	6.919985	0.461180
252	3	8.111750	1.019632	0.689174	-1.744132	6.210121
253	1	5.028799	-6.326338	8.092430	1.498087	6.358707
254	2	7.338375	5.825531	1.085512	-0.142629	5.751375
254	2	7.338375	-9.988870	3.165178	5.161137	2.929745
255	2	8.536677	-4.886154	-4.134812	6.578218	0.885123
255	2	8.536677	8.166252	-6.189287	0.287218	4.882247
256	1	5.301689	-6.807043	0.466363	7.993186	0.903903
257	2	6.043488	-6.237281	-4.098183	7.602373	1.802864
257	2	6.043488	6.591063	-9.154215	1.714836	1.802946
258	1	6.032516	-8.299147	2.266999	1.414315	7.348925
259	2	6.289664	-3.223355	-2.758213	6.773359	1.753896
259	2	6.289664	7.764871	-4.974647	-0.818209	4.903463
260	1	6.379628	-4.968831	1.928733	7.133825	1.809437
261	1	6.791005	-9.470435	0.190391	7.643470	0.728546
262	2	5.155266	-10.858732	-1.368809	7.413224	0.154098
262	2	5.155266	-13.280844	3.783632	2.744912	6.512796
263	1	6.944927	5.919555	-4.527797	-5.338694	7.431540
264	1	8.550749	7.636445	-6.295934	0.363498	3.335102
265	1	4.942510	-5.787455	5.189943	-1.730872	5.778846
266	2	3.633302	-9.857410	2.813913	7.564041	0.773402
266	2	3.633302	-9.195390	7.782639	1.391375	6.523414
267	1	9.213438	6.977650	-4.244993	-3.189278	9.871051
268	2	6.503713	-9.218061	4.780569	0.303854	9.523641
268	2	6.503713	4.204580	-1.095586	-1.919360	9.587055
269	2	9.299892	-6.995339	-4.071195	6.351896	-0.087136
269	2	9.299892	5.095768	-6.964663	-5.481254	5.883955
270	2	6.139061	6.791853	1.755986	-3.447582	5.903389
270	2	6.139061	-3.608274	0.313754	6.808673	1.387527
271	2	4.816817	3.068218	2.537426	-4.116873	7.400365
271	2	4.816817	-9.879075	3.268797	6.720228	2.416459
272	2	6.225230	-8.818932	3.831154	8.020746	-0.385433
272	2	6.225230	3.423697	-0.278151	6.140414	-0.381892
273	1	6.318292	-1.448543	-6.554641	7.164196	0.635915
274	2	6.047807	-6.952159	7.519523	-0.499595	5.410116
274	2	6.047807	2.882649	1.440013	-4.938394	6.099252
