207	1	5.767303	-5.243164	5.176612	5.879469
208	1	7.575728	-2.722240	5.576897	2.325197
209	1	5.376355	5.699471	3.584054	2.563486
210	1	3.637819	7.494209	3.110921	5.057724
211	1	6.742656	-7.203615	4.461036	-0.183111
212	2	7.379240	4.227708	4.518952	4.740261
212	2	7.379240	-2.241751	4.518952	4.740260
213	1	7.790826	-13.098697	3.512267	-2.992012
214	1	6.011004	6.272013	5.170785	7.874894
215	2	5.017164	3.654264	1.741795	1.011991
215	2	5.017164	-2.674400	1.741795	1.011991
216	1	4.395996	8.065248	5.531035	5.613408
217	1	7.695071	-8.059265	5.479096	-0.557523
218	1	6.473057	-6.282182	4.977106	-2.489657
219	1	6.313643	5.129836	6.371654	8.107363
220	1	7.540590	-6.821313	4.716286	0.734249
221	1	5.163886	-7.812267	4.454550	1.239635
222	1	6.403473	5.833105	4.766496	2.923606
223	1	8.570972	-4.359722	2.305198	-5.280820
224	1	8.015402	-7.282791	2.306679	-0.817363
225	1	5.357927	-2.898870	5.430822	-0.760189
226	1	6.622535	5.474725	5.127602	5.618885
227	1	5.996086	-9.979711	3.745786	0.725866
228	1	7.487765	2.476479	4.881255	4.010730
229	1	5.407139	-5.222057	4.234305	-1.122591
230	1	4.468928	6.844346	4.666791	4.997883
231	1	4.470933	7.206363	5.908788	3.774534
232	1	4.282774	5.492732	5.063854	3.470553
233	1	6.299854	-5.192851	5.533673	0.676497
234	1	5.203512	-2.746115	3.859065	1.912898
235	1	4.734302	-8.291388	4.481024	2.315980
236	1	5.988747	5.478995	6.264605	6.722962
237	1	2.920979	-2.590506	5.302380	4.701974
238	1	7.055869	-7.564903	5.399412	4.597636
239	1	4.969475	7.596227	5.423844	4.915289
240	1	6.463704	-7.775327	4.337634	0.664386
241	1	6.738699	8.057861	3.239956	5.181914
242	1	6.429823	5.961185	2.536944	6.744678
243	1	7.790461	-6.606966	0.999946	-0.410674
244	1	7.263531	-8.861053	2.473009	-3.316326
245	2	7.200337	1.754372	0.546542	0.981560
245	2	7.200337	-4.342761	0.546542	0.981560
246	1	8.362738	-11.601564	5.323031	-0.804962
247	1	6.873716	-4.750901	3.484537	-0.880625
248	2	6.081269	5.016536	4.431957	5.025755
248	2	6.081269	-1.332513	4.431957	5.025755
249	1	6.127611	-3.735535	4.799780	2.072879
250	1	7.227622	3.530639	5.661621	4.473033
251	1	8.745872	-9.066841	4.024806	-1.121406
252	1	8.546383	-5.368582	4.540665	1.250547
253	1	6.587209	-5.265772	6.375802	-0.392249
254	1	3.122214	8.641992	5.578970	7.184250
255	2	9.203125	-4.202905	4.036772	1.663590
255	2	9.203125	2.170901	4.036772	1.663592
256	1	5.740626	7.825215	5.936992	8.028356
257	2	6.335160	1.254423	5.942046	6.502852
257	2	6.335160	-5.277065	5.942046	6.502852
258	2	8.089067	-1.313612	5.031580	4.243877
258	2	8.089067	4.009859	5.031580	4.243877
259	1	8.229805	-9.158068	3.194359	-0.522731
260	1	8.430558	-8.314516	3.105701	-0.780878
261	2	5.156567	2.487339	4.699311	-0.588465
261	2	5.156567	-3.827387	4.699311	-0.588465
262	1	4.036585	8.307552	4.603380	2.241746
263	1	7.738617	4.520077	5.719101	3.580952
264	1	7.223700	-8.141501	4.895553	1.482524
265	1	5.855546	6.229743	4.853660	4.909466
266	1	6.083510	6.005810	5.343672	3.533452
267	1	2.570224	6.241727	5.956080	5.904612
268	2	4.869479	2.067963	3.992622	6.021543
268	2	4.869479	-4.298637	3.992622	6.021543
269	1	6.560082	7.006360	5.940805	5.315184
270	1	8.920086	-6.588831	5.719373	1.834200
271	1	8.965382	-9.655991	3.782653	0.586252
272	1	5.340795	5.193586	5.692508	1.815648
273	1	7.236374	5.510093	5.157102	6.126685
274	1	5.922056	5.506388	5.675426	3.793247
275	1	7.705376	3.327293	5.676645	5.014950
276	2	6.648518	-5.499325	5.533721	5.866204
276	2	6.648518	0.285978	5.533721	5.866204
277	2	7.352125	4.993221	5.127762	3.985967
277	2	7.352125	-1.025966	5.127762	3.985967
278	1	7.558665	-7.579115	5.419420	0.705671
279	1	5.250160	7.004068	2.868745	3.364792
280	2	8.024625	-3.580932	3.473614	4.591219
280	2	8.024625	2.532009	3.473614	4.591219
281	1	7.199083	-8.005069	2.791519	-3.197282
282	1	5.355691	5.886695	4.010851	4.027654
283	2	6.713198	-2.056309	4.939965	6.460235
283	2	6.713198	3.839989	4.939965	6.460235
284	1	6.154147	6.030819	5.824389	7.292122
285	1	8.301390	-9.674954	4.006276	1.420503
286	1	6.230544	-5.160145	5.112615	0.300209
287	1	5.574453	4.839885	5.582249	1.479604
288	2	4.177247	6.472860	4.821728	5.090957
288	2	4.177247	0.208461	4.821728	5.090957
289	1	7.040378	-10.406309	4.364418	1.691279
290	1	5.096729	6.716224	5.658526	5.694111
291	2	6.766346	-0.626443	6.496754	3.788816
291	2	6.766346	4.293012	6.496754	3.788816
292	1	3.767362	6.186226	5.604055	7.522253
293	2	6.365830	0.275291	3.591891	1.682582
293	2	6.365830	-5.123155	3.591891	1.682580
294	1	6.462238	-4.408325	5.802073	5.109483
295	1	4.810346	7.819839	5.176508	4.499728
296	1	6.535129	7.845973	4.349340	5.045672
297	2	8.313653	3.644045	5.718201	0.758889
297	2	8.313653	-2.389744	5.718201	0.758891
298	1	6.732509	5.709553	3.560363	2.682275
299	2	5.946758	3.258140	3.798967	0.436622
299	2	5.946758	-3.032580	3.798967	0.436622
300	1	5.222803	6.902948	5.173814	5.441798
301	1	6.045288	-8.291488	3.911889	-0.765180
302	1	7.029663	6.488118	4.356787	3.326753
303	1	9.504754	-5.216722	5.554982	1.192789
304	1	7.201304	-7.587512	2.348015	2.769913
305	1	6.508300	-4.720471	3.957457	2.089116
306	1	2.231967	6.578043	6.509051	6.807171
307	1	7.367607	-6.610294	3.448360	-0.188705
308	1	7.901410	4.749685	5.526971	5.189245
309	1	9.013879	-8.532058	5.648062	3.257212
310	1	4.321649	8.194639	4.543264	3.607010
311	1	5.376672	6.211636	5.696312	7.125986
312	1	7.209794	-1.483267	5.367420	4.489588
313	2	4.891345	-1.079331	3.060144	4.047705
313	2	4.891345	4.780348	3.060144	4.047705
314	1	8.007220	-9.624796	6.044662	0.160863
315	1	1.711287	7.862335	5.594753	8.019337
316	1	3.671566	7.343184	5.948224	3.529419
317	1	5.431416	5.189543	3.901816	0.422189
318	1	4.595396	5.384217	6.663909	6.883381
319	2	6.302423	-1.544085	5.173056	3.588101
319	2	6.302423	4.616524	5.173056	3.588101
320	1	7.108986	1.378127	2.323550	-1.127231
321	1	7.408776	2.055221	5.290633	0.111090
322	1	5.532696	6.313466	4.604967	5.476081
323	1	8.608253	-6.992503	3.444779	-2.368274
324	1	5.079677	7.341183	5.240407	7.302764
325	1	5.134769	6.579909	5.091592	6.579387
326	2	7.410779	4.351124	3.807557	1.321991
326	2	7.410779	-1.550876	3.807557	1.321991
327	1	7.437301	-2.478015	5.222947	4.895286
328	1	6.457599	7.096602	5.992205	5.378617
329	2	7.405889	0.200884	5.083975	1.689995
329	2	7.405889	-4.554273	5.083975	1.689994
330	1	4.077283	8.221543	3.971529	7.989823
331	1	6.141753	-7.808127	5.184424	-0.426061
332	1	7.523075	-5.070842	5.824006	-2.374843
333	1	9.221648	-4.716915	5.875723	3.404085
334	1	4.185121	8.254577	4.307585	4.012100
335	1	4.346312	6.750371	4.649532	7.230847
336	1	6.004163	-5.362697	1.655102	-5.367507
337	1	7.046509	-7.986033	4.855557	1.887949
338	2	6.777055	0.451540	3.652227	1.935166
338	2	6.777055	5.539670	3.652227	1.935166
339	1	8.147181	-5.345367	5.780124	4.151644
340	2	6.842322	-2.564899	5.394137	1.900519
340	2	6.842322	2.327547	5.394137	1.900520
341	1	7.788294	-3.192149	3.770554	1.495035
342	1	7.037999	-2.759853	2.525890	-0.032204
343	1	4.232586	5.425975	4.664037	2.396781
344	1	5.894832	2.777115	5.795305	2.720565
345	1	8.230074	-7.473983	3.826439	-5.160588
346	1	6.640803	7.815568	3.192044	4.330261
347	1	5.481851	-8.539214	3.167842	0.230452
348	1	6.881687	-8.176825	5.380977	3.757303
349	1	6.543832	6.024520	4.311093	5.429338
350	1	7.211878	-7.941844	4.129341	-0.005387
351	2	7.649008	1.053129	3.383550	2.104170
351	2	7.649008	-5.155469	3.383550	2.104170
352	1	4.165787	6.503626	5.395147	8.016561
353	1	5.092208	-3.250361	4.753748	2.470877
354	1	3.514204	4.944044	4.787353	7.373260
355	1	6.430469	-3.700139	5.159911	2.990646
356	1	6.613211	3.974377	5.035292	1.936697
357	1	7.549407	-10.854203	5.346799	1.646144
358	2	7.239724	-2.709576	5.606833	6.381170
358	2	7.239724	3.646895	5.606833	6.381170
359	2	2.397312	-0.744810	5.893102	7.346054
359	2	2.397312	3.178811	5.893102	7.346054
360	1	7.285837	5.756903	4.959644	2.084572
361	2	6.602921	-3.699224	7.433497	2.108581
361	2	6.602921	2.730728	7.433497	2.108581
362	1	6.153570	6.945722	5.543433	5.268369
363	1	4.720320	-5.934027	5.891524	0.946457
364	1	8.277176	-8.178753	4.685888	-0.438170
365	1	8.879717	-7.575418	5.128202	1.080796
366	1	6.361214	6.259741	4.920259	6.191409
367	2	6.350143	-3.057038	4.054594	3.913179
367	2	6.350143	2.984129	4.054594	3.913178
368	1	7.279063	-4.119996	6.155204	5.326068
369	2	6.832082	0.083918	5.600127	6.279068
369	2	6.832082	5.096734	5.600127	6.279068
370	1	6.021046	-2.752485	4.392826	0.414048
371	1	6.168212	3.474572	5.366223	3.256702
372	1	7.938056	-1.385048	3.707738	2.219921
373	1	8.112175	-8.985093	4.596888	-1.575113
374	1	6.097827	6.540613	3.875156	6.982675
375	1	7.600577	2.430197	4.466377	5.469994
376	1	6.565706	1.010744	1.222041	-2.454186
377	1	6.686150	-2.497487	3.694180	1.553607
378	1	6.586343	4.853544	7.569909	1.249442
379	1	8.538030	-12.972711	3.573649	-7.168288
380	1	5.618551	5.994366	4.957711	6.822460
381	1	4.892434	5.359065	4.846855	6.583559
382	1	5.093163	-4.275020	4.847863	1.375932
383	1	4.590861	6.485231	1.791186	4.098042
384	1	5.889226	-5.240858	5.541415	0.156555
385	1	0.856946	5.279098	5.433632	5.916097
386	1	6.270653	-7.332328	4.682143	2.428753
387	1	7.491938	4.934444	4.149833	3.445692
388	1	5.860630	-5.463532	5.549335	4.154019
389	1	7.391232	-6.679960	5.175853	4.471220
390	1	1.725194	7.005458	5.058229	6.492769
391	1	3.510475	5.097825	3.583311	3.248104
392	1	8.733937	3.229887	6.175487	4.283854
393	1	4.585139	6.968259	6.368222	5.724713
394	1	7.849309	4.850610	5.282011	3.844325
395	1	5.060926	6.001699	3.964901	3.168437
396	1	6.866357	-6.045317	3.054151	-3.846279
397	2	6.928016	-2.662040	5.170651	5.176198
397	2	6.928016	2.777962	5.170651	5.176198
398	1	7.409183	-9.227950	5.195513	2.360367
399	2	8.482054	0.129664	4.424690	5.065299
399	2	8.482054	3.781231	4.424690	5.065298
400	1	4.330024	5.491186	5.602822	5.079016
401	1	2.160086	7.681934	5.014560	3.660485
402	2	5.627537	-0.307448	4.031674	3.525482
402	2	5.627537	5.733904	4.031674	3.525482
403	1	6.569428	-1.462544	5.331759	5.175177
404	2	0.347659	-0.611910	4.446092	7.656204
404	2	0.347659	2.899126	4.446092	7.656204
405	1	6.844778	6.113782	5.269396	5.090452
406	1	5.065242	7.212846	5.746298	6.636278
407	1	4.708192	5.079540	5.442488	5.525700
408	1	9.606877	-8.097417	5.184792	0.194440
409	1	5.350342	6.453382	3.999294	5.967647
410	1	7.924651	-5.436307	1.314052	2.745909
411	2	6.597392	-0.208690	5.252372	5.039758
411	2	6.597392	3.040588	5.252372	5.039758
412	1	8.464980	-7.421838	5.041779	-0.274099
413	1	5.707079	4.124708	4.684329	5.770221
414	2	4.711733	-1.788073	6.366235	7.336998
414	2	4.711733	4.511174	6.366235	7.336998
415	1	6.840448	4.790370	5.576621	4.159836
416	1	3.745421	5.717711	2.159340	3.700357
417	1	7.029882	3.795178	4.734042	4.492320
418	2	6.249419	-3.115818	4.269018	3.838860
418	2	6.249419	2.689811	4.269018	3.838861
419	1	6.175705	5.917970	4.269790	4.556331
420	1	6.583102	6.803996	4.825371	6.282417
421	1	6.694400	5.467530	5.468979	6.221963
422	2	6.590851	0.715048	4.879197	0.494861
422	2	6.590851	-4.273323	4.879197	0.494863
423	1	4.838386	4.648505	4.644249	2.994505
424	1	6.189093	0.848329	5.918835	1.701891
425	1	3.938401	-7.844350	2.531324	1.044241
426	1	4.219858	4.743161	4.618664	1.548259
427	1	4.836859	6.348164	5.471975	6.184284
428	2	6.358344	2.994927	4.897567	5.622718
428	2	6.358344	-2.965831	4.897567	5.622718
429	1	9.218917	-3.117519	3.833658	6.051635
430	1	5.694338	5.239783	5.647133	5.903302
431	1	5.992792	6.628998	6.074746	5.466130
432	1	3.787296	6.519256	5.949385	6.154784
433	1	6.480622	6.966459	5.472957	5.446984
434	1	6.458764	-0.299615	0.928587	-0.296819
435	1	5.637584	8.294815	4.475577	8.373328
436	1	2.563034	7.323249	5.215865	6.162038
437	1	4.412800	4.031290	5.362790	2.557090
438	1	7.489343	-3.733728	5.061066	-2.987857
439	1	5.895942	5.774938	4.846292	6.503910
440	2	7.230843	-0.324784	4.114764	6.837184
440	2	7.230843	3.829020	4.114764	6.837184
441	1	6.999300	-8.645715	4.224301	-0.207420
442	1	8.033499	-9.482443	4.368374	-1.560469
443	1	6.177911	5.070667	4.428836	6.072859
444	1	9.285466	-8.079190	4.022195	-1.513788
445	1	2.679678	6.026194	5.411911	4.192676
446	1	6.434712	6.123878	5.811328	7.035594
447	1	5.224259	4.845818	6.083276	4.670625
448	1	5.696300	1.007334	5.549119	5.487164
449	2	5.886576	0.408829	5.527826	3.083497
449	2	5.886576	6.547792	5.527826	3.083497
450	1	6.859985	4.758577	4.042343	0.945137
451	1	8.047307	-0.088988	6.079525	3.320698
452	1	4.735714	6.454218	6.213316	5.583861
453	2	7.075544	5.278583	5.465156	4.925477
453	2	7.075544	-1.159987	5.465156	4.925477
454	1	8.197110	-7.458421	5.831581	2.892526
455	1	5.022404	6.097003	5.172561	6.396753
456	1	7.392993	-6.661498	5.374825	2.573865
457	1	6.582602	5.086472	4.390173	5.136859
458	1	7.584861	0.793325	2.600605	0.683361
459	1	6.986068	-5.614732	5.172933	6.064743
460	1	5.172938	5.067248	5.824769	5.162458
461	1	7.444734	5.072997	5.329930	4.216876
462	1	6.328045	-7.128961	2.279514	0.972886
463	2	6.056965	3.423178	5.997229	3.569383
463	2	6.056965	-2.273850	5.997229	3.569383
464	2	5.992819	-2.017632	5.004228	5.267749
464	2	5.992819	4.002169	5.004228	5.267749
465	1	6.133188	-4.159754	5.471436	6.281184
466	2	6.601134	-1.515793	4.056276	4.059777
466	2	6.601134	4.562074	4.056276	4.059777
467	1	7.150257	-6.691186	5.006868	0.081373
468	1	8.850982	-9.003755	4.866100	1.090830
469	2	5.131223	2.370300	5.405331	4.730236
469	2	5.131223	-2.623333	5.405331	4.730236
470	1	4.145869	9.133599	4.808553	7.266041
471	1	7.357667	-5.846702	6.396749	0.684026
472	1	4.951305	8.179714	5.061482	3.091126
473	1	7.515675	-10.959216	4.633185	1.327329
474	2	6.495776	-3.335714	4.306334	3.062188
474	2	6.495776	2.498073	4.306334	3.062188
475	1	5.947405	-4.543894	5.141027	3.077723
476	1	4.908296	6.424091	4.597656	3.420701
477	2	7.152327	3.271646	5.351373	6.232725
477	2	7.152327	-2.940190	5.351373	6.232725
478	1	4.388956	5.230208	5.888633	6.102873
479	2	6.953902	-2.787176	4.205005	1.275798
479	2	6.953902	1.636910	4.205005	1.275797
480	1	6.120395	-7.197818	1.452618	-0.192082
481	2	3.800460	-1.182224	4.685060	6.080316
481	2	3.800460	3.992961	4.685060	6.080316
482	1	6.736133	7.592336	3.519084	6.234004
483	1	7.260844	4.874744	5.749576	2.609415
484	1	5.367460	6.923834	5.542987	6.791763
485	1	8.171709	-4.482800	4.159534	5.122535
486	1	7.774147	-6.498154	3.561480	0.388501
487	1	5.670982	4.013784	5.914111	8.050171
488	1	8.082079	-8.684544	4.638672	-4.189808
489	1	1.447766	6.549156	5.460785	8.413889
490	1	4.473081	6.398532	5.117879	3.296470
491	2	8.312683	-3.994557	4.248751	2.367926
