26	1	5.174346	6.501088	0.456151	5.396146	5.049319	0.623642	3.252639	6.704214	1.075517	3.829690
27	1	7.966304	6.604623	-0.431557	4.051470	1.980625	2.064703	2.959805	6.131134	6.330961	0.718556
28	1	7.165958	6.181462	0.699255	5.333042	6.843444	-2.413514	0.877832	5.683060	0.511409	1.809898
29	1	6.585891	-0.989393	-0.898559	0.479830	8.937859	-3.769173	0.298563	0.550272	-1.575401	6.944645
30	2	8.413137	1.192837	5.646412	2.003399	4.171379	4.813450	5.921457	1.121321	-0.555388	8.705508
30	2	8.413137	6.742930	7.794768	0.618932	3.624838	5.953900	5.932676	5.558347	5.460825	2.493473
31	1	6.432188	6.959290	5.135424	0.307806	-5.126580	5.374324	5.257266	7.071660	6.974841	-0.406668
32	1	5.819391	2.879860	2.014526	6.373751	1.941428	2.022787	0.808545	2.939678	2.642534	7.646750
33	2	6.574958	3.599169	7.630454	1.893457	-0.456592	5.998706	6.200861	2.050614	3.400718	6.381680
33	2	6.574958	3.686940	7.637325	1.893435	-6.717346	5.999623	6.200865	2.744098	6.658051	4.036220
34	1	1.676893	-3.042039	-0.658715	7.266621	8.388190	-0.614140	0.823187	7.307556	0.546384	4.377995
35	2	6.698754	7.066154	9.512821	-0.340680	-3.831772	7.033152	6.703799	5.822178	7.472234	-2.954361
35	2	6.698754	7.066154	3.690074	5.403391	-3.753314	5.709189	6.703780	5.822178	7.472227	-2.954361
36	1	6.152687	-1.001411	-8.874670	7.894160	7.087445	-4.495810	3.662804	2.455816	-4.366609	7.687529
37	1	7.413051	5.477033	8.091614	0.065820	-5.423033	6.254122	7.284760	4.279498	8.203686	-0.580752
38	1	5.942754	1.155738	-2.570257	7.629440	6.781010	1.854953	2.510272	0.267372	0.217957	8.757515
39	1	5.168200	1.389657	0.460813	5.483522	5.292435	3.228351	-0.199807	8.038504	4.540400	-2.557184
40	2	5.484421	1.973774	2.337188	5.647758	3.912315	2.041047	7.067559	6.085870	2.217661	7.566688
40	2	5.484421	2.441246	2.777050	5.475141	-2.716556	5.551020	7.151407	8.501753	8.063251	2.390148
41	1	5.047285	0.823573	-3.715830	5.533916	5.754398	-3.897672	-0.035171	2.750585	-0.778448	6.033095
42	1	7.255896	3.833346	0.201666	5.778615	5.704360	-9.089837	-3.121139	4.110875	-0.451987	5.855171
43	1	5.114661	-4.824771	0.287362	8.934212	6.120324	-3.114342	4.074416	3.987600	-0.861426	5.385243
44	1	2.867550	4.143797	-0.513567	8.005257	4.812740	2.063376	-3.996339	5.365331	2.657926	2.262460
45	1	5.465193	7.739860	2.031877	6.763806	5.460146	-2.516664	3.631606	2.639517	-0.500203	6.987254
46	1	9.145920	0.613988	-5.263575	5.061782	7.306808	-3.494834	5.517197	0.523434	0.964530	6.794277
47	1	7.383626	-1.320180	-1.160345	6.208218	6.257905	-3.192674	3.839603	0.293567	-6.814006	6.097030
48	1	4.341819	-2.226662	-4.693063	8.250684	5.598003	-3.701373	0.494137	2.800695	-1.153665	6.973094
49	2	7.038779	4.438186	2.518038	5.159676	0.859205	5.837160	5.631278	8.855800	6.894963	2.245553
49	2	7.038779	4.437202	2.518038	5.159675	3.943043	0.749222	5.631279	5.365541	0.951419	7.788133
50	1	6.817335	4.396350	6.715740	1.916878	-3.957101	5.072327	7.128489	6.596513	6.885392	1.547288
51	1	1.557758	-2.363487	-0.899825	4.230841	6.605683	-3.746578	1.441324	0.609531	-0.669253	7.081438
52	1	7.306560	4.962842	6.646976	0.275049	-6.606425	8.739057	7.906515	7.799241	7.431276	-1.281823
53	1	8.362166	4.672730	5.394260	1.598680	1.534831	0.186395	2.981520	4.553945	-3.955042	7.390674
54	1	5.566796	3.631536	6.803204	-0.033278	-7.973597	8.603128	6.140509	7.323910	7.482387	2.082775
55	1	6.605551	1.881720	-0.503555	5.133119	5.023518	-4.338466	7.068698	1.319975	-1.893084	7.998398
56	1	5.780489	0.441597	-3.727359	8.887318	6.352763	-4.902598	-0.808056	-1.916716	0.068769	7.241092
57	1	7.146577	5.146112	-3.012951	9.546469	-0.972926	1.700572	0.578087	8.354398	8.092490	0.506442
58	1	7.186857	-1.129389	0.080547	4.861290	5.190492	-3.106451	1.577696	0.742888	-4.864611	6.952856
59	2	3.774372	3.654573	-0.926403	5.097261	9.511352	3.014011	1.716232	5.994786	0.396519	2.163229
59	2	3.774372	3.654628	4.311614	0.217283	-1.316518	7.143566	6.483245	5.994845	6.561564	-3.425352
60	1	5.883063	-1.645139	1.523054	4.323967	6.682811	-7.961236	5.439842	3.065899	-1.045566	7.508281
61	1	7.305959	5.662376	6.345962	0.815619	-2.873935	5.376723	6.564301	7.526768	7.018848	1.340502
62	1	8.780637	9.585757	6.272674	1.468061	-6.678051	6.569781	6.225034	5.531366	4.347954	1.859374
63	2	8.113530	9.043435	9.590887	1.825605	-4.747360	7.559692	6.552330	7.718729	6.336865	-0.712117
63	2	8.113530	9.043444	3.109203	6.970783	-2.118391	6.601487	5.409107	7.718729	6.329129	-0.712115
64	2	7.660645	5.331048	7.506208	2.002536	-1.890904	5.607952	7.170199	5.191116	6.861896	1.963954
64	2	7.660645	-0.867654	1.822804	6.394644	7.286842	0.179469	1.159572	2.412165	-1.084736	6.788134
65	1	4.117032	-3.056287	-4.815470	4.732688	8.860749	-2.764330	-5.232531	3.014357	-3.469919	6.942146
66	2	7.910026	5.408106	7.917342	1.259526	-1.308976	-1.416261	7.126215	6.097772	-1.502747	6.438031
66	2	7.910026	5.460490	7.917345	1.259525	-3.226091	2.405133	7.126197	7.981958	4.730608	1.314379
67	1	7.439214	0.998234	-2.408304	6.964596	7.644465	-3.780615	-0.471918	4.816146	-1.776910	6.126291
68	2	6.336109	0.964729	3.561124	7.658839	4.598494	2.547275	5.845393	1.128556	2.360047	6.504569
68	2	6.336109	5.922533	5.721884	6.296228	0.955733	5.124136	6.075335	4.248294	4.482787	2.703110
69	1	3.772408	2.858433	3.988572	1.721015	6.209121	0.730616	5.141043	3.348351	-5.504205	6.953416
70	1	6.713948	6.527582	3.855890	2.384755	-0.831363	7.575095	5.200255	6.568003	3.838661	4.585772
71	1	6.647541	2.688802	-5.783472	6.420985	8.841299	-4.189578	-3.858105	-1.535696	-3.162786	8.674591
72	1	5.915886	2.326920	1.829534	5.398998	-0.255757	2.943954	4.661541	7.762515	5.223037	0.906044
73	2	6.144622	0.883033	5.854220	0.814009	-1.196066	6.806346	8.686348	3.261067	6.427278	-0.966592
73	2	6.144622	0.836492	-0.570066	7.081867	6.467983	-3.864331	2.087783	2.325699	-0.186883	4.576635
74	1	5.560198	-1.960321	-3.503591	7.440132	6.833132	-3.897370	1.323934	-0.523988	-6.028367	6.826749
75	1	2.392525	-1.709495	-3.787878	5.928930	6.173397	-0.517557	-0.835935	0.165808	-4.363550	7.801532
76	1	7.092610	3.116412	-3.927210	6.180757	9.189421	-2.443974	3.163576	6.541030	-0.296241	4.418367
77	3	5.512153	0.695755	-3.487565	7.287857	9.424471	-2.470734	-2.572596	1.404383	-5.977580	7.239992
77	3	5.512153	5.033517	5.546156	1.214205	-2.524282	6.158045	3.891441	4.754087	5.999052	1.417821
77	3	5.512153	5.033732	0.452426	7.287462	6.055627	0.318237	3.044510	4.754199	4.610114	2.307470
78	1	8.183128	7.564434	4.368150	5.338934	-0.536210	5.539028	6.362081	7.886148	6.809095	0.379616
79	1	6.317644	8.095491	6.330407	2.383122	-1.207650	3.689055	7.500299	3.949415	6.079895	2.259857
80	1	6.191078	3.572811	6.043624	1.422349	1.975747	1.601893	5.115024	6.274668	0.388389	4.045754
81	1	7.387355	6.621931	7.530622	0.340947	-0.484954	7.241387	8.696609	8.371343	6.803321	1.990020
82	1	8.019842	7.244547	6.102986	3.111148	2.153383	4.530259	5.104572	5.343655	-1.244019	6.942623
83	1	5.472343	2.779106	6.255911	-1.785432	-3.635046	-2.060018	7.710834	4.501256	0.707708	4.985760
84	2	7.736710	6.656894	7.245129	1.542969	-3.280564	5.291224	8.471660	8.284651	7.948576	2.606698
84	2	7.736710	5.782253	7.086036	1.597600	1.846980	1.641648	8.471076	1.961332	1.787470	6.210202
85	1	6.376044	-2.322082	1.552901	2.745933	6.571394	-3.711506	1.778408	0.459325	-3.194653	7.747298
86	1	3.255704	-2.827254	3.882509	0.098726	4.612787	2.393431	8.364808	-0.862385	-0.436050	6.195996
87	1	5.030156	7.475139	6.981531	3.808888	0.691462	6.795224	7.114712	6.883459	6.354936	-0.182762
88	1	5.536282	2.568598	6.511735	-1.533157	3.217754	-1.304759	5.438542	5.052021	-0.633472	4.452088
89	1	6.470083	3.194005	-0.595347	6.945619	4.492066	-3.984045	-3.259658	0.900030	-2.872294	6.469106
90	1	5.990181	1.827953	-1.573134	6.511137	6.474380	-5.399331	0.945267	1.332488	-3.726841	7.142047
91	1	5.920412	-0.400683	4.001478	3.365417	-2.074766	5.789578	6.153939	7.001696	9.454137	0.297151
92	1	8.182669	-2.145112	2.702379	7.154046	6.178863	1.817906	3.810830	1.782752	-10.556909	6.885287
93	1	7.355432	4.596047	0.866988	0.892844	2.523450	-2.319288	0.933265	6.345746	5.844238	-2.704510
94	2	3.150037	-0.350192	4.503404	2.983947	5.936899	3.276029	7.629834	4.134543	6.588590	5.192446
94	2	3.150037	-1.252865	-1.485864	6.670856	7.822174	-5.412699	3.327630	2.768817	-1.252878	7.381285
95	1	9.132131	6.633050	7.298619	3.601259	-3.691180	7.202039	9.157697	6.748721	9.033849	2.124780
96	1	5.216931	0.742468	1.916882	3.990252	-0.895186	6.491507	6.203146	5.346673	5.678730	0.800585
97	1	5.368618	2.610802	6.539457	-4.493542	-0.635724	-1.909807	7.338031	3.762010	0.163745	7.388596
98	1	5.902777	-4.431903	-1.936179	8.700917	5.805227	-4.911138	-0.069223	1.999783	-6.269347	7.919139
99	2	7.415232	7.453513	6.974829	1.418029	-4.682779	7.625746	5.522058	6.194109	6.627008	2.087577
99	2	7.415232	6.530063	1.728300	6.355086	6.565897	2.194784	1.120481	3.890143	-0.648798	7.775259
100	2	6.802417	-0.272085	2.967064	4.060809	6.957001	-1.735178	2.336450	-0.906992	-1.392226	4.021568
100	2	6.802417	-0.272085	-0.900337	7.182017	7.140659	-4.091698	0.034186	-0.907014	-1.513502	4.021574
101	2	5.383125	2.735370	0.558579	6.914078	6.942207	-2.066684	1.497307	3.658165	0.052326	8.369762
101	2	5.383125	2.735370	6.174470	0.358192	0.335391	1.056983	6.696149	3.658165	0.948579	8.369769
102	1	2.248279	-4.803560	-3.338704	2.407635	6.420345	-6.956538	1.799142	4.307130	-3.996657	6.866970
103	1	2.192004	2.873684	7.811102	-1.265053	-1.721790	0.567602	6.054220	6.128764	-1.872067	8.064725
104	2	5.050231	1.185595	-4.882006	6.202736	7.513569	1.350045	-2.038476	6.786220	2.770331	3.943306
104	2	5.050231	0.306932	-5.237516	6.204022	7.894731	-1.138258	-2.108193	3.335750	-3.631826	8.281606
105	1	7.109945	6.379273	7.047863	0.534182	-4.327901	7.086666	3.826568	6.879587	5.869472	-2.071485
106	2	4.348501	4.321678	1.181135	5.937829	6.483325	-2.996297	3.439678	5.809075	3.320312	4.449239
106	2	4.348501	4.680519	7.340908	1.318024	-2.835094	7.900915	7.083237	6.287312	5.810066	2.809679
107	1	8.691269	-0.619441	0.860814	6.333287	6.767648	0.639657	3.462404	1.245188	-0.435033	6.824653
108	1	2.662906	-0.100714	3.851441	1.423161	6.451445	2.569614	9.146717	6.142154	6.606875	1.071806
109	1	7.675651	-1.751849	-1.050820	6.319351	6.525939	-1.201667	-1.082277	3.785211	0.126146	6.715900
110	1	8.347721	4.276116	-1.538796	8.234512	7.409137	-2.857328	3.191626	2.671992	-2.561449	5.989483
111	1	1.598583	2.866010	5.594404	2.522440	-3.120570	5.480831	5.716393	4.945250	5.922111	0.841132
112	2	5.357157	-0.614062	-4.540006	5.932985	5.706871	0.252333	0.045128	2.525897	2.420822	6.475773
112	2	5.357157	2.691612	4.609839	1.893006	1.223067	7.678073	5.533040	9.110339	6.121043	0.964729
113	3	7.843871	4.881302	6.332923	3.433101	-3.690817	5.349322	6.863742	5.183905	6.696872	1.773571
113	3	7.843871	4.084196	-0.508856	7.701566	6.990358	-6.123809	2.534054	3.753377	-0.918570	5.304950
113	3	7.843871	4.136489	5.357599	3.442346	3.198660	4.865903	6.734476	3.835251	0.933014	5.270725
114	3	5.573874	2.845902	-4.134895	6.310116	7.491202	-0.604751	-0.139653	3.544634	-2.597752	8.481409
114	3	5.573874	7.442161	-3.206611	6.310116	7.451121	1.359299	-0.139637	5.501746	2.650850	2.729925
114	3	5.573874	7.457845	2.583712	1.003298	2.935123	6.208286	1.456384	5.518436	6.088997	2.476347
115	1	6.683073	4.512550	0.597930	4.919404	3.292718	-5.574273	3.030607	8.706401	0.996976	1.487654
116	1	6.815520	2.956621	-1.423055	4.530253	6.442864	-3.329720	0.873605	1.680986	-0.704842	6.611063
117	2	5.141176	5.199189	3.455863	8.449460	0.844103	5.966453	6.527863	4.711986	5.652008	3.811521
117	2	5.141176	1.530117	-2.259505	8.470645	7.850089	-0.697121	1.440882	-0.693112	-1.577095	6.653694
118	1	8.236043	5.805261	5.954645	-0.941376	-1.071674	6.635510	4.695129	6.945454	5.066033	1.095259
119	1	7.414458	4.804324	8.460406	-2.027942	1.769528	3.114779	8.120749	6.558628	7.915815	1.431844
120	1	6.434989	5.193725	0.938929	6.443009	1.356394	1.001108	0.438105	5.706155	4.960933	3.635321
121	2	7.796036	5.210507	5.688792	3.459174	-3.794661	6.533660	8.216083	6.207691	7.550092	0.333095
121	2	7.796036	2.693369	-0.038094	5.343709	7.495439	-1.486612	1.589529	1.957414	-0.074126	6.194456
122	1	8.111482	1.732991	1.440141	6.749209	6.881675	-2.225021	2.213597	2.160104	-5.911090	7.478616
123	1	6.818120	3.396996	2.184878	6.560681	2.729129	2.122755	1.361757	5.810736	-9.215285	5.548703
124	2	5.346742	-6.118383	-0.679200	3.621419	8.250062	-2.815228	1.482367	2.419154	-4.165482	6.595327
124	2	5.346742	-6.118383	-5.073142	7.812566	8.252689	-2.815326	1.369085	2.419154	-4.165484	6.595327
125	2	7.227241	2.961429	-2.488660	6.108403	6.304423	-3.945337	0.781052	4.374539	-5.203640	7.077509
125	2	7.227241	3.498755	5.142447	0.429810	1.730729	7.363454	6.776619	5.799351	6.264557	3.111516
126	1	6.325991	5.963021	6.399505	-1.521542	-5.540485	7.862178	6.685545	4.926305	5.912732	-0.492456
127	1	7.904383	2.140329	-1.845643	7.805224	7.330424	-4.127818	3.594265	4.484830	-2.650122	7.870966
128	2	7.641135	3.431799	4.934213	5.014363	-3.453016	7.503326	8.603422	6.324612	5.601344	1.456457
128	2	7.641135	-2.076739	-3.006226	7.088677	6.145796	-4.650333	2.163868	1.368855	-2.849387	6.495541
129	1	3.077993	-6.860496	-1.196677	7.311199	0.637340	-5.127748	2.029248	-0.267333	-7.080517	8.515505
130	1	8.389917	6.740948	2.214302	6.704842	1.360163	7.145146	1.047025	7.297046	4.334694	2.195645
131	1	4.300576	-3.314898	-0.642941	8.451076	8.513116	-1.329059	-1.806420	-0.484747	-3.715133	7.805300
132	2	6.586165	6.746375	1.744504	6.858693	4.444406	3.933035	5.193404	3.305303	3.080499	2.762263
132	2	6.586165	6.746441	6.782771	3.222511	-1.851526	5.432786	5.199940	3.305304	3.086080	2.760087
133	1	7.279502	6.251014	4.038991	1.782028	0.120624	6.199275	5.705725	7.016521	6.464674	2.637316
134	1	7.237131	2.877090	7.281657	4.717328	2.994757	1.946944	9.504713	2.156155	2.079632	7.316459
135	1	6.783848	-2.016866	-6.806453	3.051954	6.071554	-8.903160	-1.032658	-1.476770	-2.123617	8.105200
136	1	7.036283	3.711649	4.069152	2.979139	6.164065	1.972648	7.625977	1.098443	0.497483	8.669390
137	1	7.563645	5.801582	7.799847	-0.058053	0.265103	6.033575	4.748968	6.806444	6.492700	0.021355
138	2	7.194063	7.883004	6.040622	1.513166	-6.258694	6.705351	5.053307	6.201627	7.413548	-0.605042
138	2	7.194063	5.398935	0.533461	6.998611	4.990251	-1.049322	2.409556	4.858470	-2.186227	5.657831
139	1	5.988780	-0.339129	-3.274532	7.814547	7.941646	-1.881597	0.208242	2.670328	-6.593309	7.504206
140	1	4.089272	1.764768	-1.971822	6.780963	7.542715	-4.051114	0.722851	1.468602	-0.274449	6.422411
141	2	6.948641	-2.134516	4.142432	1.173820	6.534241	4.977363	9.252058	1.120255	0.414757	6.879552
141	2	6.948641	1.019482	4.148724	1.164530	0.102475	7.232536	9.252120	3.628514	6.947485	2.116575
142	2	6.810145	4.536479	8.693121	-0.995413	0.810702	3.481511	6.600794	1.876752	-0.649607	8.317971
142	2	6.810145	6.842198	9.151955	-1.028892	-3.181342	6.104180	6.600794	7.608161	5.534699	2.246523
143	1	6.736296	6.405669	3.749624	3.477621	-3.944428	5.643951	7.034497	7.839337	7.973348	5.077610
144	1	6.854493	6.527455	0.162380	7.353518	7.189361	-5.699325	1.611373	7.421679	0.476228	5.446529
145	1	6.331986	5.241062	-2.969620	7.362401	5.838454	-9.169163	-0.369866	4.721631	-3.346735	8.211654
146	1	6.406854	0.417791	5.911328	6.195350	3.373994	6.415402	3.092228	0.249839	0.006956	8.127919
147	1	6.597370	4.798802	7.507125	0.554683	0.938318	5.990250	6.739672	7.620959	6.465751	-0.417570
148	1	3.094439	-1.701209	0.179034	5.319382	6.498307	-4.087775	2.392674	3.937510	-6.755106	5.430956
149	1	5.220963	3.870469	-4.429339	7.983286	4.802088	-3.693951	3.667500	1.693293	-2.745501	5.561307
150	2	6.623532	3.541586	5.067918	-1.781978	3.579114	0.808093	6.242308	0.486042	1.562666	4.879351
150	2	6.623532	7.923100	6.850101	-1.782431	-1.176332	6.505913	6.296821	6.237738	6.448445	-0.671357
151	1	6.542106	6.863625	6.385235	-0.221164	-2.256193	6.495708	5.791359	7.062262	6.345454	-1.097634
152	2	8.480970	8.663341	7.172551	0.123440	-5.287547	4.935764	6.721148	6.032020	7.032740	0.068179
152	2	8.480970	8.584464	7.172545	0.123442	-0.665397	3.073666	6.721148	4.915788	2.196493	5.593867
153	1	3.428315	-5.261382	-4.247114	7.249149	7.332820	-3.691126	4.665290	2.346924	0.784223	7.756106
154	1	5.249149	-0.190636	-5.992937	6.091045	7.123215	-7.033976	1.054577	1.145203	-3.994683	6.472603
155	1	4.020769	-1.582074	-3.361843	7.776873	2.572225	-6.452575	-0.074738	0.663053	0.871898	7.461151
156	1	6.450541	1.096931	8.273136	-1.017994	3.636158	0.526839	0.383463	4.582526	-3.543598	5.211253
157	1	6.000914	4.282164	6.881498	2.669024	-7.971840	7.205666	6.333184	8.281018	8.856961	-0.862625
158	1	4.606541	0.107072	-4.873243	7.253918	6.566066	-3.761674	2.135453	9.039337	3.222859	0.060949
159	1	4.272735	-3.040199	-9.216141	7.679128	2.312238	-3.205646	-2.098344	3.017772	0.092558	5.528157
160	1	6.529038	-4.629902	-0.055630	6.504890	5.950391	-5.900759	-4.743398	2.371507	-4.109708	6.974525
161	2	6.824638	5.299490	6.187979	2.301623	-2.643075	6.984352	5.617656	5.880571	5.156933	-0.604080
161	2	6.824638	5.158901	6.101426	2.368738	0.866762	2.872036	5.617216	5.555263	0.383125	4.888440
162	1	7.345204	2.986273	0.457600	6.610799	-1.904923	-2.835010	2.884985	1.719818	-1.341185	6.501934
163	1	7.563759	4.431366	9.406300	-0.288324	3.541580	3.886886	5.321071	2.922701	0.318077	8.224608
164	1	6.889443	4.430057	-2.853784	8.420175	6.075109	-3.145526	-0.594062	3.422324	-4.017726	7.361225
165	1	7.330488	3.287237	1.218761	7.314122	5.477816	-4.590249	4.630561	4.926454	-4.318789	8.499207
166	1	7.735358	2.358205	-2.795563	8.435594	6.803146	-3.896389	3.471187	1.987391	-4.019925	7.912403
167	2	7.570953	6.953336	5.491864	2.533458	-0.491903	6.373582	6.960074	5.807831	5.465492	2.478796
167	2	7.570953	5.008302	5.450957	2.552112	-0.143268	4.345408	6.960030	2.721383	2.822863	8.541915
168	1	8.580455	2.769155	1.140214	7.181490	3.261063	5.262227	4.539073	3.896615	6.572180	-2.875127
169	1	5.673793	3.119694	-2.197835	8.108808	1.212550	2.601310	2.944583	2.724413	4.274875	0.939024
170	1	6.602631	1.078082	-2.031386	6.792123	5.066459	-2.329573	3.872410	-0.311486	-3.214844	7.719213
171	1	7.825688	3.099540	7.696456	-2.303632	0.572297	5.218590	5.834968	1.799277	-1.718129	7.132686
172	2	6.158701	-0.479476	3.405924	-1.042637	0.897741	6.987767	5.182324	3.292973	7.829802	-2.771393
172	2	6.158701	-0.643757	-0.060435	3.264315	2.024181	3.217909	1.147161	3.079987	2.751934	2.023428
173	1	7.099479	5.981214	9.342154	-0.132183	-4.068352	1.238106	3.430954	5.727763	-0.402652	5.611462
174	1	7.866946	3.307695	1.628604	4.676940	7.692074	2.249221	-0.809099	0.889404	-5.416184	6.537653
175	2	5.902728	4.113285	3.916080	2.068510	-0.116367	6.808541	6.646406	9.511115	9.085117	3.557090
175	2	5.902728	-0.052171	2.194982	3.324644	4.502064	6.076814	4.007053	3.093213	3.000442	8.045114
176	2	8.075383	4.502263	6.321208	1.375840	-0.178717	1.931895	6.190455	4.848930	2.965792	7.613372
176	2	8.075383	6.302773	7.100905	1.104657	-3.130082	4.706952	6.190458	8.525174	8.307190	1.843659
177	1	5.464929	8.866767	7.686304	2.398500	-2.997569	5.954014	6.387337	7.110767	8.716531	0.069084
178	1	6.590475	5.689321	6.638318	3.500803	1.691966	1.326213	8.121423	4.921260	-0.207243	7.459454
179	2	6.785692	4.957260	3.150065	3.359077	6.211733	-0.148224	1.892314	7.160062	1.423650	-0.225254
179	2	6.785692	3.237553	2.626804	3.488145	7.073231	-0.186606	0.696854	4.685725	-1.642843	6.239003
180	2	8.204168	6.157111	-0.575498	7.230155	5.980959	-4.337427	0.037113	6.168265	-1.574156	6.702646
180	2	8.204168	6.157231	5.497292	1.645984	-3.855651	6.859237	5.793260	6.966923	5.778844	4.719359
181	1	5.327647	-1.063551	-1.436835	5.224813	6.873213	-7.285449	-0.832917	4.870782	-0.069817	5.716761
182	2	6.549229	7.354847	6.320201	1.983696	5.236955	5.092587	7.103901	4.883661	1.237669	3.064369
182	2	6.549229	7.355328	1.055734	8.181627	8.293299	0.604886	0.501610	4.883658	-4.256783	3.068410
183	1	4.359385	2.188822	6.221794	-0.464236	1.395140	7.405907	6.682705	4.180367	7.974318	0.141733
184	1	6.643996	6.715366	7.459207	1.139433	-7.930203	4.878520	6.872576	6.987369	5.779770	-0.016345
185	2	6.308499	2.893181	1.774294	6.131446	-4.428798	-1.322391	5.922354	8.224613	6.917786	0.426837
185	2	6.308499	2.893181	6.430034	-0.246121	-9.573068	4.282917	6.440358	8.224607	6.917921	0.426769
186	3	6.737948	3.661504	6.363684	2.116782	-0.455428	8.221959	2.773741	6.522549	3.929578	0.136523
186	3	6.737948	-2.696571	-4.454839	8.404733	3.818748	0.382384	-2.310535	1.888586	0.048648	6.326530
186	3	6.737948	3.661499	-0.201263	8.404740	3.633793	4.491143	0.190966	6.522050	2.691651	0.937810
187	1	4.822314	2.319485	1.437707	4.108188	6.004773	-0.126646	3.208741	0.320329	-2.019980	7.801198
188	1	6.313051	4.032966	5.559500	-3.022970	-1.332414	7.900600	8.066855	6.141814	5.448421	1.768491
189	2	7.639815	4.450117	0.069402	7.756143	7.223118	-1.457156	-0.722051	3.355623	-2.547714	7.196711
189	2	7.639815	4.511747	5.978674	1.529558	1.943642	1.054194	5.562479	3.403225	-0.388296	7.129946
190	1	6.913795	0.936435	-0.294192	6.580322	7.870541	-3.313033	2.934328	2.778963	-7.127521	6.920963
191	1	1.566812	-3.198748	-2.005070	6.550808	5.354965	-7.252047	-2.593312	3.193597	-3.643006	4.090427
192	2	9.499869	4.869950	-0.600585	6.685180	6.949773	-0.966486	2.825974	3.970461	-4.278407	6.055107
192	2	9.499869	7.560394	5.882630	0.294309	-2.502253	5.646172	6.449943	5.281757	5.607596	2.382787
193	2	6.358433	6.010034	6.387882	1.628401	-1.545351	6.038631	4.848050	6.702376	7.747331	0.247062
